company_id,company,year,motivators,topic
1,ArcelorMittal,2020,Pressure to intensify efforts to decarbonise as an industry,5
1,ArcelorMittal,2021,New Group target of a 25% reduction in CO 2 e emissions intensity by 2030,0
1,ArcelorMittal,2021,$565 million allocated to 40 projects with environmental benefits,0
1,ArcelorMittal,2021,XCarb TM steel transformation programme,1
1,ArcelorMittal,2021,Government support for decarbonization technologies,5
1,ArcelorMittal,2021,Public funding covering 50% of the total cost of decarbonization,5
1,ArcelorMittal,2021,Stringent GHG reduction requirements,0
1,ArcelorMittal,2021,Climate Action Report 2 aligned with TCFD and Climate Action 100+,0
1,ArcelorMittal,2021,ResponsibleSteel TM certification,1
1,ArcelorMittal,2021,Commitment to avoid “carbon leakage”,0
1,ArcelorMittal,2021,Compensation for the significantly higher costs of decarbonization,5
1,ArcelorMittal,2021,Partnership approach with local communities to address issues affecting them and their environment,5
1,ArcelorMittal,2021,Decarbonization roadmap to net zero,5
1,ArcelorMittal,2022,Increased risk of financial exposure,2
1,ArcelorMittal,2022,More stringent GHG reduction requirements,0
1,ArcelorMittal,2022,Public funding covering 50% of the total cost of decarbonization,5
1,ArcelorMittal,2022,Governmental and societal support for decarbonization,5
1,ArcelorMittal,2022,Regulatory environment and business environment evolving,2
1,ArcelorMittal,2022,Predictability of the regulatory environment and business environment,2
1,ArcelorMittal,2022,GHG reduction requirements,0
1,ArcelorMittal,2023,"Decrease of steel demand compared to business as usual, due to increased material efficiency and product lifetimes, and increased circularity.",1
1,ArcelorMittal,2023,"Restrictions on clean energy scalability, which can have significant impacts on our decarbonisation costs in some regions.",5
1,ArcelorMittal,2023,Competition from other materials and alternative steel-based technologies could reduce market prices and demand for steel products and thereby reduce ArcelorMittal’s cash flows and profitability.,1
1,ArcelorMittal,2023,"A fair competitive landscape that accounts for the global nature of the steel market, ensuring domestic production and imports are subject to equivalent GHG reduction regulations and incentives, such as a fairly and internationally applied Emissions Trading Scheme (ETS).",1
1,ArcelorMittal,2023,Financial support to innovate and make long-term investments and neutralize the higher operating costs of low and zero carbon-emissions steelmaking.,1
1,ArcelorMittal,2023,Access to sufficient clean energies at affordable price levels.,5
1,ArcelorMittal,2023,Incentives to encourage the consumption of low- and zero-carbon emissions steel over higher carbon emissions steel.,1
1,ArcelorMittal,2023,Creation of clear definitions for low-carbon emissions physical steel to support the steel industry in its transition to net-zero by 2050.,1
1,ArcelorMittal,2023,Public funding covers 50% of the total cost of decarbonization (capital expenditures and higher operating expenses) so that the Company and industry are not rendered uncompetitive during this transition period.,5
1,ArcelorMittal,2024,Regulatory changes and emissions activity arising from climate-related matters,2
1,ArcelorMittal,2024,Need for more stringent global GHG reduction requirements,0
1,ArcelorMittal,2024,Timing of the introduction of GHG reduction requirements and supportive policies,0
1,ArcelorMittal,2024,Achievement of carbon neutrality by 2050,3
1,ArcelorMittal,2024,Introduction of GHG reduction requirements and supportive policies in applicable jurisdictions,0
1,ArcelorMittal,2025,Pressure from markets to remain aligned with decarbonisation.,5
1,ArcelorMittal,2025,Risk to future relevance if ArcelorMittal does not lead the transition.,1
1,ArcelorMittal,2025,Risk that delaying climate action may prove more costly than committing to it.,0
1,ArcelorMittal,2025,"Opportunity for ArcelorMittal to lead the transition with its scale, capital, and technical expertise.",1
1,ArcelorMittal,2025,Opportunity for investment and innovation to drive decarbonisation in steel.,1
1,ArcelorMittal,2025,Commitment to long-term competitiveness in a decarbonising world.,5
1,ArcelorMittal,2025,Commitment to strategic vision for economic viability in a decarbonising world.,5
1,ArcelorMittal,2025,Incentive to act on climate change to avoid worsening the state of the climate and the planet.,0
1,ArcelorMittal,2025,Incentive to move forward with decarbonisation to remain competitive.,5
15,NipponSteel,2014,Regulatory reforms,2
15,NipponSteel,2014,Improvements,0
15,NipponSteel,2014,Pressure to prevent environmental accidents,2
15,NipponSteel,2017,Adoption of the Paris Agreement,5
15,NipponSteel,2017,Plan to cut greenhouse gas emissions in Japan,0
15,NipponSteel,2017,Theoretically infinite recycling of steel,1
15,NipponSteel,2017,Steel production at the world’s top-class energy efficiency,1
15,NipponSteel,2017,Improved fuel economy and reduced CO2 emissions,0
15,NipponSteel,2018,"Concerning collection of waste plastics and other ways, only an increase in the collected volume compared to fiscal 2005 is counted as the amount of reduction in emissions.",0
15,NipponSteel,2018,The primary focus is on a 3 million ton reduction in CO 2 emissions by steelmakers’ own initiatives for efficient use of energy and other ways.,1
15,NipponSteel,2018,"The United Nations has adopted the Sustainable Development Goals (SDGs) and the Paris Agreement has entered into force, which have reinforced corporate responsibility to contribute to the achievement of a sustainable society.",4
15,NipponSteel,2018,"Contributing to the achievement of a sustainable society (SDGs) bases, so that we can steadily deliver unrivaled high-end steel materials with superior resistance to corrosion, high temperature, products and solutions to customers and aim at enhancing cost competitiveness.",1
15,NipponSteel,2018,"Being a company with integrity and reliability is one of our underlying objectives, in addition to generating profit and making sustainable growth through our daily operations.",4
15,NipponSteel,2018,We will continuously work at appropriate risk management and implement solutions to reduce environmental burden with due consideration to the situation at each point of operation.,2
15,NipponSteel,2018,"We comply with laws and regulations, adapt to ordinances, bylaws, and standards, and carry out measures to reduce environmental burden with due consideration to the situation at each point of operation.",2
15,NipponSteel,2018,"We will keep reminding ourselves that environmental risk management, including prevention of unexpected events and accidents, is one of our overriding concerns for our sustainable operations.",2
15,NipponSteel,2019,Commitment to maximize the potential of steel as a material and providing competitive products and solutions.,1
15,NipponSteel,2019,Commitment to sustainable social development.,4
15,NipponSteel,2019,Commitment to integrity and reliability in actions.,4
15,NipponSteel,2019,"Opportunity to contribute to sustainable global growth on the strengths of advanced technologies, products and solutions.",0
15,NipponSteel,2019,Opportunity to be the frontrunner in the world in automation of steelmaking lines and technologies in energy saving and high-grade steel production.,1
15,NipponSteel,2019,Commitment to profit from global demand in steel.,1
15,NipponSteel,2019,"Commitment to the JISF's goal of realizing ""zero-carbon"" steel.",1
15,NipponSteel,2019,"Commitment to the concept of the Environment, Social, and Governance (ESG).",4
15,NipponSteel,2019,Commitment to the very existence and growth of the company.,4
15,NipponSteel,2019,Commitment to the base that supports the very existence and growth of the company.,4
15,NipponSteel,2019,Opportunity to contribute to global environmental improvement.,4
15,NipponSteel,2019,Commitment to the importance of integrity and reliability in actions.,4
15,NipponSteel,2019,Commitment to the maintenance and improvement of corporate value.,4
15,NipponSteel,2019,Commitment to the concept of sustainable development.,4
15,NipponSteel,2019,Commitment to the Sustainable Development Goals.,4
15,NipponSteel,2019,Opportunity to change the demand for steel as a material.,1
15,NipponSteel,2019,Opportunity to develop more light-weighted steel with much higher strength.,1
15,NipponSteel,2019,Opportunity to combine strength of steel with other materials.,1
15,NipponSteel,2019,Opportunity to develop and provide total solutions that incorporate usage and processing technology.,0
15,NipponSteel,2019,Opportunity to make the most of steel as a material.,1
15,NipponSteel,2019,Commitment to the Management Principles.,4
15,NipponSteel,2019,Commitment to the execution and follow-up of ESG initiatives.,4
15,NipponSteel,2019,Commitment to the assessment of outcome through Key Performance Indicators (KPI).,4
15,NipponSteel,2019,Opportunity to contribute to sustainable social development.,4
15,NipponSteel,2019,"Opportunity to contribute to the concept of the Environment, Social, and Governance (ESG).",4
15,NipponSteel,2019,Opportunity to contribute to the very existence and growth of the company.,4
15,NipponSteel,2019,Opportunity to contribute to the base that supports the very existence and growth of the company.,4
15,NipponSteel,2020,Setting of individual companies’ goals on CO 2 emission reduction,0
15,NipponSteel,2020,"Implementation of vision for climate change mitigation, “A challenge towards Steel and R&D and technology adoption related to low CO 2 emission”",1
15,NipponSteel,2020,Curbing of CO 2 emissions,0
15,NipponSteel,2020,The top-runner approach in many steelworks,1
15,NipponSteel,2020,Technology,0
15,NipponSteel,2020,Strength in development and technology,0
15,NipponSteel,2020,Execution of stringent measures on subjects such as individual companies’ scenarios for Zero Carbon formulation,0
15,NipponSteel,2020,"Setting of long-term ratio of our strategic products, such as high-tensile steel selection of products and facilities",1
15,NipponSteel,2021,Need for high-grade electrical steel sheets for realization of carbon neutrality,1
15,NipponSteel,2021,Need for breakthrough technology development in unexplored areas,0
15,NipponSteel,2021,Establishment of zero-carbon steel technology,1
15,NipponSteel,2021,"Installation of a new next-generation hot strip mill for stable, economical mass production",1
15,NipponSteel,2021,Pursuing world-leading technology and manufacturing capabilities,0
15,NipponSteel,2021,Need to enhance competitiveness as a material,0
15,NipponSteel,2021,Contribution to achieving sustainable development and the SDGs,4
15,NipponSteel,2021,Commitment to carbon neutrality and digital transformation,3
15,NipponSteel,2021,Maximizing the potential of steel and enhancing its competitiveness,1
15,NipponSteel,2022,Need for CO2 emission reductions of society,0
15,NipponSteel,2022,Achievement of carbon neutrality by 2050,3
15,NipponSteel,2022,Stable production and continual profit generation,0
15,NipponSteel,2022,Innovative process development,0
15,NipponSteel,2022,Use of advanced ICT and artificial intelligence (AI),0
15,NipponSteel,2022,Improvement of direct contract-technology,0
15,NipponSteel,2022,20% reduction in capacity after implementing the structural measures,2
15,NipponSteel,2022,Carbon neutral targets,3
15,NipponSteel,2022,Medium- to long-term targets for carbon neutrality,3
15,NipponSteel,2022,Government's Clean Energy Strategy,5
15,NipponSteel,2022,Efforts to address climate change through industry organizations,5
15,NipponSteel,2022,Participation in climate change action of the global steel industry,1
15,NipponSteel,2022,Calculation and reporting of CO2 emissions of steel mills using a common global method,1
15,NipponSteel,2022,Achievement of carbon neutral steel and other innovations,1
15,NipponSteel,2022,Leadership in steel technology,1
15,NipponSteel,2022,Development of technology which can become key drivers for carbon neutral steel,1
15,NipponSteel,2023,"Contribution to policy formulation, as exemplified by the recently passed GX Promotion Act and GX Decarbonization Electricity Act",5
15,NipponSteel,2023,"Active development of policy proposals to achieve carbon neutrality by making use of all opportunities with the government, relevant ministries and local governments",3
15,NipponSteel,2023,Efforts to address climate change through industry organizations carbon neutrality in 2050 (GX policy package) and other agendas,3
15,NipponSteel,2023,"Participation in climate change action of the global steel industry, led by the World Steel Association",1
15,NipponSteel,2023,Issuance of green bonds to increase both the capacity and quality of non-oriented electrical steel sheets,1
15,NipponSteel,2023,Raising the retirement age to 65 to contribute to carbon neutrality,3
15,NipponSteel,2023,Hiring of post-doctoral researchers to contribute to carbon neutrality,3
15,NipponSteel,2023,Development of public relations measures to increase recognition among a broad range of generations for carbon neutrality,3
15,NipponSteel,2023,Support for work and family balance to contribute to carbon neutrality,3
15,NipponSteel,2023,Active recruitment of career professionals (including alumni) to contribute to carbon neutrality,3
15,NipponSteel,2023,Raising the starting salaries to contribute to carbon neutrality,3
15,NipponSteel,2023,"Issuance of green bonds to increase both the capacity and quality of non-oriented electrical steel sheets, specifically designed for eco-car drive motors",1
15,NipponSteel,2023,Creation of a global production system in “regions poised for demand growth” and “domains where our technological and product proficiencies can be utilized” to contribute to carbon neutrality,3
15,NipponSteel,2023,R&D resources on a world-class scale to contribute to carbon neutrality,3
15,NipponSteel,2023,Minimal emissions to contribute to carbon neutrality,3
15,NipponSteel,2023,"Air, water, soil contamination risk management to contribute to carbon neutrality",3
15,NipponSteel,2023,Transitioning from raw material interests for stable procurement to “business” to contribute to carbon neutrality,3
15,NipponSteel,2023,Creation of social value to contribute to carbon neutrality,3
15,NipponSteel,2023,Jobs for employees and growth in community to contribute to carbon neutrality,3
15,NipponSteel,2023,Non-steel business products and services to contribute to carbon neutrality,3
15,NipponSteel,2023,Human capital to contribute to carbon neutrality,3
15,NipponSteel,2023,"Safe, reliable living to contribute to carbon neutrality",3
15,NipponSteel,2023,"Environment and energy, urban infrastructure to contribute to carbon neutrality",3
15,NipponSteel,2023,"Energy preservation, climate action, recycle-oriented society to contribute to carbon neutrality",3
15,NipponSteel,2023,"Diversity & Inclusion, and Human Resources Development to contribute to carbon neutrality",3
15,NipponSteel,2023,"Chemicals, Functional materials, composite materials to contribute to carbon neutrality",3
15,NipponSteel,2023,"Disaster prevention and reduction, National Resilience to contribute to carbon neutrality",3
15,NipponSteel,2023,"IT consulting, DX promotion, IT solution, modernization to contribute to carbon neutrality",3
15,NipponSteel,2023,Other group companies to contribute to carbon neutrality,3
15,NipponSteel,2023,Supporting the domestic steel business from upstream to downstream of the value chain to contribute to carbon neutrality,1
15,NipponSteel,2023,Incorporating distribution into its own business domain to contribute to carbon neutrality,3
15,NipponSteel,2023,Infrastructure to build in emerging countries and to rebuild in developed countries to contribute to carbon neutrality,3
15,NipponSteel,2023,Products and technological solutions in growth areas to contribute to carbon neutrality,3
15,NipponSteel,2023,Education for employees and communities to contribute to carbon neutrality,3
15,NipponSteel,2023,Three non-steel segments to contribute to carbon neutrality,1
15,NipponSteel,2023,Companies derived from steelmaking business generate synergy and realize top-class profitability in the respective field to contribute to carbon neutrality,1
15,NipponSteel,2023,Financial capital to contribute to carbon neutrality,3
15,NipponSteel,2023,Robust financial base to contribute to carbon neutrality,3
15,NipponSteel,2023,Social and other related capital to contribute to carbon neutrality,3
15,NipponSteel,2023,2050 as a target for carbon neutrality,3
15,NipponSteel,2023,Development of high-grade steel technology to contribute to carbon neutrality,1
15,NipponSteel,2023,Started use of biomass resources in power stations to contribute to carbon neutrality,3
15,NipponSteel,2023,Evolving into a Further Vertically-integrated Business Structure to contribute to carbon neutrality,3
15,NipponSteel,2023,Process technology to contribute to carbon neutrality,3
15,NipponSteel,2023,Started a blast furnace hydrogen reduction test of the COURSE50 project to contribute to carbon neutrality,1
15,NipponSteel,2023,Completed construction of the first commercial model of an energy-efficient CO 2 separation and recovery facility to contribute to carbon neutrality,3
15,NipponSteel,2023,Developed the next-generation CLC-μ Process for cooling steel plates to contribute to carbon neutrality,1
15,NipponSteel,2023,Three Wealth of steel products and solution proposals for diverse applications to contribute to carbon neutrality,1
15,NipponSteel,2023,Contribution to SDGs in society non-steel to contribute to carbon neutrality,1
15,NipponSteel,2023,From “procurement” to “business” segments to contribute to carbon neutrality,3
15,NipponSteel,2023,Flat products to contribute to carbon neutrality,3
15,NipponSteel,2023,Pipes & tubes to contribute to carbon neutrality,3
15,NipponSteel,2023,Overseas steel business to contribute to carbon neutrality,1
15,NipponSteel,2023,Material Bars & wire rods to contribute to carbon neutrality,3
15,NipponSteel,2023,Domestic steel business to contribute to carbon neutrality,1
15,NipponSteel,2023,Construction products to contribute to carbon neutrality,3
15,NipponSteel,2023,Mother mills in Japan—a source of technological prowess to contribute to carbon neutrality,1
15,NipponSteel,2023,Overseas production bases that capture growth to contribute to carbon neutrality,3
15,NipponSteel,2023,Deepening and expansion to contribute to carbon neutrality,3
15,NipponSteel,2023,"Increase in the world’s steel demand, mainly in emerging countries as an opportunity for carbon neutrality",1
15,NipponSteel,2023,Gradual decrease in domestic steel demand in line with the declining population as an opportunity for carbon neutrality,1
15,NipponSteel,2023,"Growth in demand for high-grade steel, including new demand related to carbon neutrality as an opportunity for carbon neutrality",1
15,NipponSteel,2023,Increasing challenges of steel product exports from Japan due to the growing trend toward local production in various regions of the world as an opportunity for carbon neutrality,1
15,NipponSteel,2023,Establishment of carbon neutral steelmaking technology as an opportunity to reestablish overwhelming superiority in the global steel industry as an opportunity for carbon neutrality,1
15,NipponSteel,2023,"Increasing market volatility in prices of raw materials and products, driven by the supply/demand trend in China, accounting for the majority of the global market as an opportunity for carbon neutrality",1
15,NipponSteel,2023,Four pillars of the Medium- to Long-Term Management Plan and evolution into a new further vertically-integrated business structure as an opportunity for carbon neutrality,3
15,NipponSteel,2023,Measures for all four pillars have been implemented according to the roadmap and based on our long-term outlook as an opportunity for carbon neutrality,3
15,NipponSteel,2023,Rebuilding of our domestic steel business to contribute to carbon neutrality,1
15,NipponSteel,2023,Establishment of an efficient and strong production framework at the earliest possible time to contribute to carbon neutrality,3
15,NipponSteel,2023,Rebuilding the earnings base of our domestic mother mills to contribute to carbon neutrality,1
15,NipponSteel,2023,Materiality with due consideration of the corporate philosophy and priorities in manufacturing to contribute to carbon neutrality,3
15,NipponSteel,2023,Pledging to contribute to the creation of a society oriented toward environmental conservation and with low environmental impact to contribute to carbon neutrality,3
15,NipponSteel,2023,"Efforts aimed at carbon neutrality by 2050 from two aspects: Provision of high-performance steel products and solutions to reduce CO 2 emission of the society as a whole, and breakthrough technology development to decarbonize steelmaking processes to contribute to carbon neutrality",1
15,NipponSteel,2023,"Contribution to society by providing excellent products and services, and distributing profit to employees, government, shareholders, and other stakeholders to contribute to carbon neutrality",3
15,NipponSteel,2024,Opportunities in demand growth for low-carbon steel,1
15,NipponSteel,2024,Some shift to EAF steel with low CO2 emissions in production,1
15,NipponSteel,2024,Continued increase in demand for BF steel due to insufficient increase in EAF steel to satisfy growing worldwide demand,1
15,NipponSteel,2024,"Accelerate the Carbon Neutral Vision (breakthrough technology development, including high-grade steel production in large-sized EAFs and hydrogen steelmaking)",1
15,NipponSteel,2024,Promote the use of direct reduced iron and other measures to reduce CO2 emissions in existing processes,1
15,NipponSteel,2024,Supply of NSCarbolex TM Neutral,3
15,NipponSteel,2024,Needs for a fundamental review of the steelmaking process aimed for decarbonization,1
15,NipponSteel,2024,Facilitate the development and implementation of breakthrough technologies by utilizing government support such as the Green Innovation Fund,0
15,NipponSteel,2024,Potential to gain a great competitive advantage if our technological development and investments advance ahead of global peers,0
15,NipponSteel,2024,Increase in investment burden and operating cost for the introduction of breakthrough technologies,0
15,NipponSteel,2024,Carbon Neutral Vision,3
15,NipponSteel,2024,R&D Activities,0
15,NipponSteel,2024,Intellectual Property Activities,0
15,NipponSteel,2024,Opportunities in demand growth for high-grade steel,1
15,NipponSteel,2024,"Increase in demand for high-tensile steel, carbon fiber-reinforced plastic (CFRP), titanium, etc.",1
15,NipponSteel,2024,Acquiring new facilities will enable us to turn our technological expertise into actual profits,0
15,NipponSteel,2024,Promotion of measures against climate change by implementing the Carbon Neutral Vision,3
15,NipponSteel,2025,Achieving carbon neutrality in steel production processes by 2050,1
15,NipponSteel,2025,Development of a GX Steel market,1
15,NipponSteel,2025,Maintaining a sound financial foundation to achieve stable high performance,4
15,NipponSteel,2025,Enhancing competitiveness through the value chain,0
15,NipponSteel,2025,Use of by-product gases generated in steelmaking,1
15,NipponSteel,2025,Development of Nonframe method for earthquake-resistance steel materials,1
15,NipponSteel,2025,Prevention of harassment,2
15,NipponSteel,2025,Promotion of measures against climate change by implementing the Carbon Neutral Vision,3
15,NipponSteel,2025,Development and provision of NSCarbolex Solution products that contribute to reducing CO2 emissions in society,3
15,NipponSteel,2025,Provision of titanium and stainless steel for seawater desalination plants,1
15,NipponSteel,2025,Provision of lining steel pipes for delivery of clean water,1
15,NipponSteel,2025,Regeneration of seaweed beds with the use of steel slag,1
15,NipponSteel,2025,Partnership with U.S. Steel Corporation for carbon neutrality,1
15,NipponSteel,2025,Promotion of intellectual property activities,0
15,NipponSteel,2025,Development of hydroformed steel tubes for suspension components,1
15,NipponSteel,2025,Development of titanium alloys for mufflers and aircraft,1
15,NipponSteel,2025,Development of TranTixxii TP method and titanium foil method,1
15,NipponSteel,2025,Development of stainless steel cold-rolled sheets and plates,1
15,NipponSteel,2025,Development of steel products that contribute to reducing CO2 emissions in society,1
